antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Trigun'}),frozenset({'Cowboy Bebop'}),0.1519776547458726,0.21891366152925332,0.0981096314030625,0.6455530029537251,2.9488931775391283,1.0,0.06483964653201482,2.2036759938151538,0.7793305455795236,0.35966355823733775,0.5462127813677672,0.546859436086113
frozenset({'Kaichou wa Maid-sama!'}),frozenset({'Toradora!'}),0.204382595973199,0.3378555871448285,0.13167739039353585,0.6442690962336289,1.906936338328039,1.0,0.06262558842882644,1.8613631985430192,0.597773053285393,0.3207256823519884,0.462759336392409,0.51700684770837
frozenset({'Mononoke Hime'}),frozenset({'Death Note'}),0.22298701514622507,0.5460787736711723,0.14359818444810216,0.6439755442886967,1.1792722503374102,1.0,0.02182970867245644,1.2749720392716728,0.19564588343627587,0.229585326953748,0.21566907414593225,0.4534689717181039
frozenset({'Yahari Ore no Seishun Love Comedy wa Machigatteiru.'}),frozenset({'Hataraku Maou-sama!'}),0.16379869320165594,0.1967845445325619,0.10540841604735066,0.6435241575314657,3.2701966460835648,1.0,0.07317536481063394,2.25321146562221,0.8301924261996178,0.41308313786812606,0.5561890149871679,0.5895890473361959
frozenset({'Zero no Tsukaima: Futatsuki no Kishi'}),frozenset({'Angel Beats!'}),0.1541556519859677,0.3772257967978453,0.0991903170565448,0.6434426229508197,1.7057227485840252,1.0,0.04103882840524679,1.7466310986359281,0.4891423026964428,0.22950567416810924,0.4274692573715348,0.45319471268304345
frozenset({'Bleach'}),frozenset({'Shingeki no Kyojin'}),0.1732921010191697,0.4055730127853426,0.11146025570685154,0.6431929386932744,1.5858869264402877,1.0,0.04117765620460495,1.665961948840649,0.4468785416261486,0.2384661900188525,0.3997461942657784,0.4590073080774727
frozenset({'Fate/Zero'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.19987696809483432,0.34350840440919744,0.1285184630987414,0.6429878555980701,1.8718256885270377,1.0,0.0598590447103368,1.8388494786096523,0.5821132521295005,0.30978239089488235,0.45618169859335267,0.50856134951144
frozenset({'One Punch Man'}),frozenset({'No Game No Life'}),0.18617719919530484,0.2521655277902472,0.11967346667331703,0.6427933559564207,2.549092897785379,1.0,0.07272599497572299,2.0935626049512024,0.7467271579016034,0.3755412949340011,0.5223453085973953,0.558688166077373
frozenset({'Nisekoi'}),frozenset({'Death Note'}),0.13899280097095448,0.5460787736711723,0.0893145127770296,0.6425837320574163,1.176723511403788,1.0,0.01341349447368946,1.2700071794206826,0.17442676191486642,0.14991767365277817,0.2126028764214129,0.40306991443790285
frozenset({'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.'}),frozenset({'Toradora!'}),0.23841588109132625,0.3378555871448285,0.15302508853309393,0.6418410041841005,1.8997495634398451,1.0,0.07247495104233229,1.8487443302848834,0.6218811771593469,0.36155085045370633,0.4590923235740746,0.5473857351022368
frozenset({'Steins;Gate'}),frozenset({'Angel Beats!'}),0.2811611551698339,0.3772257967978453,0.1803747485327614,0.6415350954999703,1.700666022699842,1.0,0.07431350774521817,1.7373366133869408,0.5731396908696463,0.3773433967514172,0.4244063054364012,0.5598481595001725
frozenset({'Angel Beats!'}),frozenset({'Death Note'}),0.3772257967978453,0.5460787736711723,0.2418574492493391,0.6411476927145312,1.1740937821190716,1.0,0.03586244873684091,1.2649249206797801,0.23809477090728484,0.354917412838217,0.2094392452458028,0.5420230775948969
frozenset({'Yahari Ore no Seishun Love Comedy wa Machigatteiru.'}),frozenset({'Death Note'}),0.16379869320165594,0.5460787736711723,0.10489301212030525,0.6403775883069427,1.1726835379478666,1.0,0.01544602260780438,1.26221617888558,0.17609996408730091,0.17338133450588103,0.20774268566030626,0.4162308096809489
frozenset({'Highschool of the Dead'}),frozenset({'Sword Art Online'}),0.2931484529569222,0.3967280163599182,0.18767353317704957,0.6401996370235935,1.613699085074934,1.0,0.07137332893647103,1.6766853114032034,0.5380277924171175,0.3737005892868967,0.4035851610323296,0.5566265136756556
frozenset({'Clannad: After Story'}),frozenset({'Toradora!'}),0.2516002460638103,0.3378555871448285,0.16107204016825444,0.6401903125619507,1.894863772927693,1.0,0.07606749130858248,1.8402628833310026,0.631023158241585,0.3759993790266242,0.45659937552512553,0.5584692520439791
frozenset({'Kaichou wa Maid-sama!'}),frozenset({'Death Note'}),0.204382595973199,0.5460787736711723,0.1308294678038805,0.6401203937200033,1.172212553541697,1.0,0.019220470435105316,1.2613141128526852,0.18465206282571603,0.21114062625774774,0.207176079447551,0.4398501192226139
frozenset({'Ookami to Koushinryou'}),frozenset({'Angel Beats!'}),0.16596006450862055,0.3772257967978453,0.10620646083761451,0.6399519134441995,1.6964691144575905,1.0,0.04360204326672831,1.729697300045606,0.49223111009810383,0.2430468363581022,0.4218641608715967,0.4607490185582318
frozenset({'Steins;Gate'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.2811611551698339,0.39218913661529253,0.1798759705388465,0.6397611022411448,1.6312565609605383,1.0,0.06960761984303103,1.687243846142283,0.5383343547321188,0.3645092820322766,0.40731744123032265,0.5492035406495901
frozenset({'Mahou Shoujo Madoka★Magica'}),frozenset({'Death Note'}),0.231649126307214,0.5460787736711723,0.14818694199211932,0.6397042991459126,1.171450585499443,1.0,0.02168827117627742,1.259857459450111,0.1904826434144531,0.23538888155288526,0.2062594125239619,0.45553490189446644
frozenset({'High School DxD'}),frozenset({'Death Note'}),0.18554541373634595,0.5460787736711723,0.11865928475235672,0.6395161290322581,1.171106001306233,1.0,0.01733687275890264,1.2591998224781797,0.1793916243728455,0.19358251057827927,0.20584486898041265,0.4284047382868704
frozenset({'Toaru Majutsu no Index'}),frozenset({'Sword Art Online'}),0.15011555023525697,0.3967280163599182,0.09598151196235889,0.6393842064458966,1.6116436956290896,1.0,0.03642646749274774,1.6728939620043912,0.4465494789579656,0.21288443100523635,0.4022334811933675,0.4406584932992202
frozenset({'Another'}),frozenset({'Angel Beats!'}),0.2681763013949158,0.3772257967978453,0.17131361497664058,0.6388096714197149,1.6934411083292165,1.0,0.07015059600064437,1.7242272395555711,0.5595424196989391,0.3613536735051727,0.42003004183035914,0.5464752222407755
frozenset({'Toradora!'}),frozenset({'Death Note'}),0.3378555871448285,0.5460787736711723,0.21570485643506743,0.638452832045667,1.1691588518511413,1.0,0.031209091729065608,1.2554965618930323,0.21850857651316616,0.32280055732484075,0.20350239869059908,0.516729841201704
frozenset({'Baka to Test to Shoukanjuu'}),frozenset({'Death Note'}),0.16162069596156084,0.5460787736711723,0.10318054100786407,0.6384116860405309,1.1690835037381584,1.0,0.014922909557293543,1.2553536959153726,0.1725103503902472,0.17068206820682072,0.20341175299537803,0.413679887775936
frozenset({'Shakugan no Shana'}),frozenset({'Angel Beats!'}),0.1574309608126756,0.3772257967978453,0.10050376577385406,0.6383989861653818,1.692352409576853,1.0,0.041116746140642146,1.7222689632363328,0.48554658875279005,0.231493891931222,0.4193705969589733,0.45241382601935626
frozenset({'Tonari no Totoro'}),frozenset({'Mononoke Hime'}),0.1704823183201157,0.22298701514622507,0.10880010640597204,0.6381899746440415,2.862005100277003,1.0,0.07078476310856083,2.1475717376524557,0.7843046956673099,0.382198341315267,0.5343578133072678,0.5630556195916301
frozenset({'Mirai Nikki (TV)'}),frozenset({'Angel Beats!'}),0.2933147122882272,0.3772257967978453,0.18715812925000416,0.6380795828137399,1.691505692956852,1.0,0.07651225319454691,1.720749020030135,0.5784905196998441,0.387184425947582,0.41885772511874664,0.5671115442386386
frozenset({'Sakurasou no Pet na Kanojo'}),frozenset({'No Game No Life'}),0.16499576038705172,0.2521655277902472,0.10525878264917618,0.6379484079000403,2.529879533854007,1.0,0.06365253964802212,2.06554670253537,0.7242169958315089,0.3374733475479745,0.5158666716310298,0.527683902637961
frozenset({'Noragami'}),frozenset({'No Game No Life'}),0.20360117711606565,0.2521655277902472,0.12988178961544217,0.637922586967173,2.52977713709465,1.0,0.07854059132925387,2.065399401596895,0.7593033102612335,0.3985510943319218,0.5158321440265574,0.5764940949604771
frozenset({'Another'}),frozenset({'Sword Art Online'}),0.2681763013949158,0.3967280163599182,0.17099772224716112,0.6376317420954742,1.6072264014674582,1.0,0.06460467016001661,1.6648036092582579,0.5162583855627708,0.34621469687279094,0.3993285487616505,0.5343258869726386
frozenset({'Guilty Crown'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.1907160789399305,0.39218913661529253,0.1215189452508022,0.6371719989538837,1.6246548908847023,1.0,0.046722170912696884,1.675203847641994,0.4750924300346622,0.2633778962920255,0.4030577225526353,0.4735099046869974
frozenset({'Ore no Imouto ga Konnani Kawaii Wake ga Nai'}),frozenset({'Death Note'}),0.17856252182153723,0.5460787736711723,0.11377126041199062,0.6371508379888268,1.1667745913385283,1.0,0.01626205747205363,1.2509915244474235,0.17400767668334258,0.18624462468020248,0.20063407268749409,0.42274652570776394
frozenset({'Psycho-Pass'}),frozenset({'Steins;Gate'}),0.19633564433803846,0.2811611551698339,0.12502701714133707,0.6368024388178509,2.2649019151781253,1.0,0.0698250605782405,1.9791951314057903,0.6949166931131227,0.3547169811320755,0.4947441087884466,0.5407417078484027
frozenset({'Tonari no Kaibutsu-kun'}),frozenset({'Angel Beats!'}),0.17242755249638386,0.3772257967978453,0.10971453272814936,0.6362935107511329,1.6867709370685526,1.0,0.04467041184779866,1.7122988497904417,0.4919826365381037,0.24938588866633912,0.4159897963358533,0.4635696475259477
frozenset({'Sword Art Online'}),frozenset({'Death Note'}),0.3967280163599182,0.5460787736711723,0.2524315427203352,0.6362836308775459,1.1651865290422212,1.0,0.03578679406551427,1.24800879164172,0.23499900088971057,0.36564396493594065,0.19872359337747247,0.5492728856168823
frozenset({'Kyoukai no Kanata'}),frozenset({'Toradora!'}),0.14482850349975893,0.3378555871448285,0.0921076695429531,0.6359774997130065,1.8823945020047343,1.0,0.043176550457735205,1.818965619798612,0.5481493843388286,0.2358249616890857,0.4502369978214786,0.4543009392172631
frozenset({'Fate/stay night'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.19532146241707815,0.34350840440919744,0.12412921675229022,0.6355124276472591,1.8500636941919413,1.0,0.05703465285052868,1.8011357461468354,0.571008232215968,0.29932245519785106,0.44479476233854265,0.4984347869807856
frozenset({'Toaru Majutsu no Index'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.15011555023525697,0.34350840440919744,0.09529984870400851,0.6348432827555653,1.8481157217897968,1.0,0.043733895565686666,1.7978351885318034,0.5399655708135797,0.23925202437599133,0.44377548822111607,0.45613709561523486
frozenset({'Noragami'}),frozenset({'Angel Beats!'}),0.20360117711606565,0.3772257967978453,0.1291668744908308,0.6344112363220643,1.6817811552321917,1.0,0.05236325822424372,1.703482888633814,0.5090317853168376,0.28598247809762206,0.4129673936425651,0.48841192958947766
frozenset({'K-On!'}),frozenset({'Death Note'}),0.2115649990855737,0.5460787736711723,0.13420453222937137,0.6343418467583497,1.1616306608912912,1.0,0.0186733769769786,1.2413813894335552,0.17647768027527033,0.21526481412341988,0.19444579360392863,0.44005111823379506
frozenset({'Sword Art Online II'}),frozenset({'Tokyo Ghoul'}),0.1726270636939498,0.2375845844348014,0.10944851779806142,0.634017143407493,2.66859546007911,1.0,0.06843498860813435,2.0831998052140674,0.7557305938991785,0.3639027086788281,0.5199692331493662,0.5473444709339774
frozenset({'Kyoukai no Kanata'}),frozenset({'No Game No Life'}),0.14482850349975893,0.2521655277902472,0.09179177681347366,0.6337963494432327,2.513413926944163,1.0,0.05527102078938528,2.042127300131397,0.7041099668243497,0.30075720433622055,0.5103145626936888,0.4989051635790041
frozenset({'Log Horizon'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.15289208106804994,0.39218913661529253,0.09689593828453621,0.6337538060026098,1.6159392161447697,1.0,0.0369333250151424,1.6595690913556322,0.4499601922834685,0.2161961642616018,0.39743394522782893,0.4404090578192285
frozenset({'Zero no Tsukaima'}),frozenset({'Death Note'}),0.1972500706602158,0.5460787736711723,0.12499376527507607,0.6336817262306137,1.1604218233397083,1.0,0.017279688582393343,1.239144369343123,0.17221353616249316,0.20214568040654998,0.19299153130146954,0.4312875064400138
frozenset({'Mahou Shoujo Madoka★Magica'}),frozenset({'Angel Beats!'}),0.231649126307214,0.3772257967978453,0.1465742264784611,0.6327424101055049,1.6773572101289524,1.0,0.059190200229697607,1.6957422265420405,0.525572470418334,0.317053873264763,0.41028772867253466,0.5106503711684913
frozenset({'Btooom!'}),frozenset({'Highschool of the Dead'}),0.16049013250868704,0.2931484529569222,0.10146806989542288,0.6322386822749405,2.156718467717267,1.0,0.05442063583564983,1.9220388686216427,0.6388639864551471,0.2881219903691814,0.47971915848032093,0.48918535747140857
frozenset({'Baka to Test to Shoukanjuu'}),frozenset({'Sword Art Online'}),0.16162069596156084,0.3967280163599182,0.10216635908690375,0.6321366114597263,1.5933752732154955,1.0,0.03804690097536427,1.6399348302475487,0.4441920920010493,0.22395947226474228,0.390219671199343,0.4448295160223784
frozenset({'Accel World'}),frozenset({'Mirai Nikki (TV)'}),0.1406553942840042,0.2933147122882272,0.08873260511746221,0.6308510638297872,2.1507651590619092,1.0,0.04747630861126236,1.914363603599615,0.6226247162719717,0.2570190223934505,0.4776331945928763,0.4666838926449695
frozenset({'Boku wa Tomodachi ga Sukunai'}),frozenset({'Shingeki no Kyojin'}),0.17013317372437528,0.4055730127853426,0.10730377242422731,0.6307045832111795,1.5550950465853413,1.0,0.03830234858210034,1.6096245991446387,0.43013225387890286,0.22908458453128883,0.3787371288116469,0.4476389194648994
frozenset({'Akame ga Kill!'}),frozenset({'Mirai Nikki (TV)'}),0.17029943305568024,0.2933147122882272,0.10732039835735781,0.6301864688079665,2.148499350379365,1.0,0.05736906914778275,1.9109232845912594,0.6442792438786886,0.30121325244983665,0.4766927547204507,0.4980373450490348
frozenset({'Zero no Tsukaima: Futatsuki no Kishi'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.1541556519859677,0.39218913661529253,0.09711207541523267,0.6299611734253667,1.6062687989323639,1.0,0.0366539033584885,1.6425596984269917,0.4462277175620782,0.21617320503330867,0.39119412161539285,0.43878829369475125
frozenset({'Death Parade'}),frozenset({'Angel Beats!'}),0.14524415182802133,0.3772257967978453,0.09149251001712472,0.6299221611721613,1.6698809215047812,1.0,0.03670266911357215,1.6828194986619316,0.4693210409795096,0.2122907183087725,0.4057592030546741,0.43623129963495894
frozenset({'Psycho-Pass'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.19633564433803846,0.39218913661529253,0.12364706469150581,0.6297739012617496,1.6057912942129997,1.0,0.046646357851763354,1.6417288393664253,0.4694174413995598,0.2659776116734023,0.39088601234177067,0.4725239848417358
frozenset({'Hellsing'}),frozenset({'Elfen Lied'}),0.18019186326832592,0.3606829933330008,0.11347199361564168,0.6297287322384204,1.7459340858276147,1.0,0.04847985299777109,1.7266179213199446,0.5211471711210096,0.2654918893686545,0.42083307044819057,0.4721659241536898
frozenset({'Baccano!'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.15876103546311537,0.34350840440919744,0.09993848404741716,0.6294899989527699,1.8325315796433983,1.0,0.04540273407313039,1.7718593121245263,0.5400448993044354,0.24839869416091573,0.435621105379432,0.46021230502790716
frozenset({'Fullmetal Alchemist: The Conqueror of Shamballa'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.1432490398523617,0.3510399521173126,0.09011255756729346,0.6290622098421541,1.7919960564258806,1.0,0.0398264214766694,1.7495118186975074,0.5158594249969978,0.22295351707116412,0.4284119779513756,0.44288196217219006
frozenset({'Nisekoi'}),frozenset({'Yahari Ore no Seishun Love Comedy wa Machigatteiru.'}),0.13899280097095448,0.16379869320165594,0.08740253046702247,0.6288277511961724,3.8390278878599453,1.0,0.06463569130354227,2.25286591196718,0.8588980346505672,0.4057892705519105,0.5561209414692551,0.5812124951677168
frozenset({'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.'}),frozenset({'Shingeki no Kyojin'}),0.23841588109132625,0.4055730127853426,0.149849535305169,0.6285216178521618,1.5497126239630226,1.0,0.05315448811508783,1.6001657587118805,0.46576479639363894,0.30325359173648264,0.3750647427895274,0.4989988592663285
frozenset({'Steins;Gate'}),frozenset({'Sword Art Online'}),0.2811611551698339,0.3967280163599182,0.1766505395115301,0.6282892791674058,1.5836776160456776,1.0,0.06510603214353872,1.622960947396981,0.512713464269971,0.3524280217593207,0.3838422288571575,0.5367789535557086
frozenset({'K-On!'}),frozenset({'Toradora!'}),0.2115649990855737,0.3378555871448285,0.13290770944519262,0.6282121807465619,1.8594103654034477,1.0,0.06142929245984101,1.7809739280452457,0.5862183978247698,0.31909627973814464,0.4385094670658229,0.5107991665014243
frozenset({'Kiseijuu: Sei no Kakuritsu'}),frozenset({'Angel Beats!'}),0.16315028180956656,0.3772257967978453,0.1024822518163832,0.628146336492408,1.665173330733345,1.0,0.040937756762976445,1.674783024396477,0.4773400865863018,0.2340344749031817,0.40290772868302804,0.4499099173316639
frozenset({'Ouran Koukou Host Club'}),frozenset({'Death Note'}),0.2567210334680034,0.5460787736711723,0.16112191796764594,0.6276147917880966,1.14931182468195,1.0,0.020932010835842674,1.2189561140423355,0.17478513111929536,0.2510947013861899,0.17962592050687307,0.4613336555987218
frozenset({'Kyoukai no Kanata'}),frozenset({'Death Note'}),0.14482850349975893,0.5460787736711723,0.09089397642442681,0.6275972907817701,1.1492797761805793,1.0,0.011806204840647372,1.2188988293928535,0.15188748593477444,0.15148660256587876,0.17958736534507083,0.39702288043427064
frozenset({'Noragami'}),frozenset({'Tokyo Ghoul'}),0.20360117711606565,0.2375845844348014,0.12775367017473857,0.6274701943491753,2.641039172814545,1.0,0.07938116911918172,2.046589035294043,0.7802135631966334,0.40759601103331217,0.5113821178777471,0.5825944393719285
frozenset({'Chuunibyou demo Koi ga Shitai!'}),frozenset({'Death Note'}),0.18873759289740136,0.5460787736711723,0.1183267660897468,0.6269379844961241,1.1480724296997527,1.0,0.015261172814684906,1.216744689795715,0.15898039189600768,0.19193635382955773,0.17813489683863376,0.42181120567476327
frozenset({'Bleach'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.1732921010191697,0.3510399521173126,0.10863384707466707,0.6268828552240239,1.7857877755593143,1.0,0.047801396230589245,1.7392930262487147,0.5322593941698673,0.2613286405631324,0.42505375177822263,0.46817288541252344
frozenset({'Deadman Wonderland'}),frozenset({'Mirai Nikki (TV)'}),0.21598749729828587,0.2933147122882272,0.13536834754850616,0.6267415903317681,2.136754700923073,1.0,0.0720160369206052,1.8932869813701054,0.6785613236791792,0.3620114712551687,0.47181805513903907,0.544126945262245
frozenset({'Boku wa Tomodachi ga Sukunai'}),frozenset({'Death Note'}),0.17013317372437528,0.5460787736711723,0.10648910170083296,0.6259161536206391,1.1462012145477418,1.0,0.0135829868326416,1.21342108386178,0.15370277626932852,0.17465165107845007,0.17588377744562966,0.41046150198919
frozenset({'Tokyo Ghoul √A'}),frozenset({'Mirai Nikki (TV)'}),0.14038937935391624,0.2933147122882272,0.08778492692902388,0.6252960682141165,2.1318264717647923,1.0,0.04660665651550716,1.8859831129703573,0.6176269298012717,0.253772950110545,0.469772558872473,0.4622909317377124
frozenset({'Highschool of the Dead'}),frozenset({'Angel Beats!'}),0.2931484529569222,0.3772257967978453,0.18330091276372887,0.6252835753176044,1.6575843450406782,1.0,0.07271775401699822,1.6619880052762817,0.5612387080670207,0.37633123975969407,0.39831094037663384,0.5556009308559462
frozenset({'Chobits'}),frozenset({'Elfen Lied'}),0.15854489833241892,0.3606829933330008,0.09912381332402281,0.6252097315436241,1.7334050762032986,1.0,0.04193936481580967,1.7057993776095421,0.5028204121217388,0.23595060946651894,0.41376458854066944,0.45001613155958753
frozenset({'NHK ni Youkoso!'}),frozenset({'Toradora!'}),0.14122067601044108,0.3378555871448285,0.08816732339102532,0.6243230515658111,1.847899147804185,1.0,0.040455128980528145,1.7625367103703622,0.5342989906984538,0.225544402858115,0.4326359308624729,0.44264230920891806
frozenset({'Hataraku Maou-sama!'}),frozenset({'Toradora!'}),0.1967845445325619,0.3378555871448285,0.122649508703676,0.6232679959445759,1.8447763472308651,1.0,0.056164750869599656,1.7576006437662728,0.5701195942098832,0.2976997578692494,0.4310425388459401,0.49314573459942246
frozenset({'Bakemonogatari'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.2244999750611003,0.39218913661529253,0.13977421982808785,0.6226023846552617,1.5875054317631112,1.0,0.05172776843872022,1.61053180696305,0.47721583955742225,0.29308000697228515,0.37908708435527183,0.48949865724772074
frozenset({'Nisekoi'}),frozenset({'Mirai Nikki (TV)'}),0.13899280097095448,0.2933147122882272,0.08652135601110612,0.622488038277512,2.1222530347056745,1.0,0.04575272258417579,1.8719546911503235,0.6141675161547951,0.25021636695836136,0.46579903630814046,0.458732965970181
frozenset({'Full Metal Panic!'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.15465442997988263,0.34350840440919744,0.09623090095931634,0.6222317781122338,1.8114019049473178,1.0,0.04310580448211291,1.737815828738089,0.5298914618007505,0.23942088934850056,0.4245650295830555,0.4511865535931674
frozenset({'Sakurasou no Pet na Kanojo'}),frozenset({'Death Note'}),0.16499576038705172,0.5460787736711723,0.10261525928142717,0.6219266424828699,1.1388954716217743,1.0,0.012514576788323378,1.2006168043942662,0.14605470102371293,0.16864770336366366,0.16709478299821165,0.4049197834122372
frozenset({'Higurashi no Naku Koro ni'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.17676692104344358,0.39218913661529253,0.10993066985884582,0.6218961625282167,1.5857047135353193,1.0,0.0406046037126741,1.6075236565935844,0.44867677451314036,0.23948712376398995,0.3779251733569847,0.4510981512119654
frozenset({'Zero no Tsukaima: Futatsuki no Kishi'}),frozenset({'Sword Art Online'}),0.1541556519859677,0.3967280163599182,0.09584850449731491,0.6217644521138913,1.567231015895324,1.0,0.03469063847425206,1.5949637388967317,0.4278942990297717,0.21063977492783803,0.37302649858878933,0.4316809855909327
frozenset({'Baccano!'}),frozenset({'Durarara!!'}),0.15876103546311537,0.258882404774968,0.0986915390626299,0.6216357733794114,2.401228364360122,1.0,0.05759110041737461,1.958741189262062,0.6936750513721125,0.3094245204336948,0.4894680290167683,0.5014286374443137
frozenset({'Kore wa Zombie Desu ka?'}),frozenset({'Shingeki no Kyojin'}),0.15561873410145144,0.4055730127853426,0.09672967895323124,0.6215811965811966,1.5325999930626069,1.0,0.03361492011786445,1.570817786654205,0.4115605586358783,0.20826174112256587,0.36338892486698265,0.4300412336927464
frozenset({'Btooom!'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.16049013250868704,0.39218913661529253,0.09970572098359021,0.6212576401118823,1.5840766153634909,1.0,0.03676323447973434,1.6048135296095682,0.4392055615085239,0.22011378234538448,0.3768746452160782,0.43774315300774075
frozenset({'Deadman Wonderland'}),frozenset({'Angel Beats!'}),0.21598749729828587,0.3772257967978453,0.1341047766305884,0.6208913863443923,1.6459409499958644,1.0,0.05262872086387005,1.6427329286901915,0.500559351231549,0.2920982110523647,0.39125832170580827,0.48819702641738105
frozenset({'Hyouka'}),frozenset({'Steins;Gate'}),0.14366468818062414,0.2811611551698339,0.08919813124511614,0.6208772132854994,2.2082609986093624,1.0,0.04880520155913787,1.8960581374168088,0.6389494520114722,0.2657650963491356,0.47259001173750875,0.4690631705360736
frozenset({'Psycho-Pass'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.19633564433803846,0.3510399521173126,0.12180158611402064,0.6203742907951563,1.767246967341871,1.0,0.05287993092667391,1.7094733895709693,0.540210757927668,0.2862054146970348,0.4150245297173229,0.4836739314163334
frozenset({'Psycho-Pass'}),frozenset({'Angel Beats!'}),0.19633564433803846,0.3772257967978453,0.12176833424775965,0.6202049284444068,1.644121196665597,1.0,0.047705464372524736,1.6397637827456508,0.4874825293238792,0.2695223375285199,0.3901560636218093,0.47150226148078683
frozenset({'Kiseijuu: Sei no Kakuritsu'}),frozenset({'Mirai Nikki (TV)'}),0.16315028180956656,0.2933147122882272,0.10116880309907393,0.6200957912972587,2.114097129529317,1.0,0.05331442513035773,1.8601670408571958,0.6297245786804785,0.2847449695835283,0.4624138703483405,0.4825056668763813
frozenset({'Fullmetal Alchemist: The Conqueror of Shamballa'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.1432490398523617,0.39218913661529253,0.08878248291685371,0.6197771587743733,1.580301698622334,1.0,0.032601765656186346,1.598564834835971,0.42860697575082446,0.1987716359575656,0.3744388853001322,0.4230769298895395
frozenset({'Another'}),frozenset({'Mirai Nikki (TV)'}),0.2681763013949158,0.2933147122882272,0.1661928275724475,0.6197148171109733,2.112798271441657,1.0,0.08753277288627687,1.8583035035524773,0.7197007253272756,0.4204239569313592,0.461874770139365,0.5931586215698841
frozenset({'Kami nomi zo Shiru Sekai'}),frozenset({'Shingeki no Kyojin'}),0.15894392072755084,0.4055730127853426,0.09849202786506393,0.6196652719665272,1.527875998727995,1.0,0.034028663071676485,1.5629048398713217,0.41078904491786356,0.21134498751337852,0.3601657794582472,0.4312559367949386
frozenset({'Kyoukai no Kanata'}),frozenset({'Noragami'}),0.14482850349975893,0.20360117711606565,0.08969690923903104,0.6193318792331535,3.041887517576064,1.0,0.06020965544652189,2.092108005471035,0.784938166227395,0.34667780490939465,0.5220132051572302,0.5299419481091457
frozenset({'Baccano!'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.15876103546311537,0.3510399521173126,0.09820938700184548,0.6185988061577128,1.7621891822472269,1.0,0.04247792071477849,1.7015155126940638,0.5141512186669976,0.23860882210373244,0.412288637664744,0.4491828927065915
frozenset({'Higashi no Eden'}),frozenset({'Toradora!'}),0.14619183001645966,0.3378555871448285,0.09036194656425092,0.6181053110428751,1.8294956027408007,1.0,0.04097021999826298,1.733840328241669,0.5310341024844811,0.22952827399805734,0.42324562203826177,0.4427813106073093
frozenset({'Log Horizon'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.15289208106804994,0.3510399521173126,0.09448517798061416,0.6179860809047412,1.760443724930258,1.0,0.04081394916336964,1.6987863934896648,0.5099248679349807,0.23076298371705853,0.41134447283522835,0.44357199280625903
frozenset({'Hataraku Maou-sama!'}),frozenset({'No Game No Life'}),0.1967845445325619,0.2521655277902472,0.12148569338454121,0.6173538357553228,2.4482086872272304,1.0,0.07186341485152434,1.9543759799237435,0.7364625325980487,0.37098903330625516,0.48832772697144067,0.5495617335959972
frozenset({'K-On!'}),frozenset({'Angel Beats!'}),0.2115649990855737,0.3772257967978453,0.13053020100753154,0.6169744597249508,1.635557443213743,1.0,0.05072242565294059,1.6259338809494084,0.49285947697119004,0.28483837027899717,0.38496884054345176,0.48150058435143483
frozenset({'Kiseijuu: Sei no Kakuritsu'}),frozenset({'Steins;Gate'}),0.16315028180956656,0.2811611551698339,0.10060352137263703,0.616630999694283,2.1931585795406563,1.0,0.05473199967277536,1.8750573057731046,0.6501007380760968,0.2927006240023219,0.46668296647728835,0.4872227199997049
frozenset({'Zero no Tsukaima'}),frozenset({'Angel Beats!'}),0.1972500706602158,0.3772257967978453,0.12161870084958518,0.6165711395819286,1.6344882688718876,1.0,0.04721088577635399,1.624223597887528,0.483572408284495,0.2685586313238857,0.3843212219668497,0.4694870330551011
frozenset({'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.'}),frozenset({'Sword Art Online'}),0.23841588109132625,0.3967280163599182,0.14697324887359303,0.6164574616457462,1.5538541172410818,1.0,0.052386989299529035,1.5728945900725042,0.46802307576733265,0.3010694094407738,0.36422948727040644,0.4934604800475818
